Nom Lliga,Grup,Id,Nom,Entitat,Nivell,Dia partit,Núm. sorteig,Núm. sorteig assignat,Diferències jornades
VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,G1,DUMMY-1,Dummy 1,Dummy,Dummy,,,1,[]
VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,G1,DUMMY-2,Dummy 2,Dummy,Dummy,,,2,[]
VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,G1,721CCA630F,"Fundació Escola Teresianes Ganduxer ""A""",Fundació Escola Teresianes Ganduxer,Nivell C,Divendres,3,3,[]
VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,G1,DUMMY-3,Dummy 3,Dummy,Dummy,,,4,[]
VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,G1,DUMMY-4,Dummy 4,Dummy,Dummy,,,5,[]
VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,G1,DUMMY-5,Dummy 5,Dummy,Dummy,,,6,[]
VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,G1,DUMMY-6,Dummy 6,Dummy,Dummy,,,7,[]
VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,G1,40162C9605,"AEE Institut Jaume Balmes ""A""",AEE Institut Jaume Balmes,Nivell C,Dissabte,8,8,[]
