Nom Lliga,Grup,Id,Nom,Entitat,Nivell,Dia partit,Núm. sorteig,Núm. sorteig assignat,Diferències jornades
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G6,7FD3B5B408,"ACE Sansur ""A""",ACE Sansur,Nivell C,Dissabte,Casa,8,"[6, 7]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G8,6D9625875B,"Escola Garbí ""A""",Escola Garbí,Nivell C,Divendres,Casa,1,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G8,9436074D4E,"Centre d'Estudis Montseny (FPC CET 10) ""A""",Centre d'Estudis Montseny (FPC CET 10),Nivell C,Divendres,1,2,"[1, 2]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G8,929A1D0CA1,"Club Esportiu Fabra i Coats ""B""",Club Esportiu Fabra i Coats,Nivell C,Dissabte,3,3,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G8,9E24559595,EVEREST Prosperitat J,Escola de Futbol Sala Prosperitat,Nivell B,Dissabte,,4,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G8,46D17427BB,"Club Joventut Les Corts ""A""",Club Joventut Les Corts,Nivell A,Dissabte,Fora,5,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G8,3CABB205CE,"FC Xavi ""H""",FC Xavi,Nivell A,Divendres,Indiferent,6,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G8,E41FA5D3B9,"Jesuïtes Gràcia - Col·legi Kostka ""Negre""",Jesuïtes Gràcia - Col·legi Kostka,Nivell C,Dissabte,8,7,[5]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G8,40B37CFC73,"OAK House British School ""B""",OAK House British School,Nivell C,Divendres,1,8,"[6, 7]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G2,A1916CF696,"Artós Sports Club (FPC CET 10) ""A""",Artós Sports Club (FPC CET 10),Nivell B,Divendres,1,1,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G2,6196B42241,"Centre Montserrat-Xavier ""B""",Centre Montserrat-Xavier,Nivell E,Dissabte,Casa,2,"[1, 2]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G2,D45729CD7F,"Club Esportiu Fabra i Coats ""C""",Club Esportiu Fabra i Coats,Nivell C,Dissabte,3,3,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G2,C1C1EDB929,"Jesuïtes Gràcia - Col·legi Kostka ""Verd""",Jesuïtes Gràcia - Col·legi Kostka,Nivell C,Dissabte,4,4,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G2,F03677AB2A,"Escola Thau ""A""",Escola Thau,Nivell C,Divendres,Fora,5,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G2,6887CA86CC,"Lycée Français de Gavà (Bon Soleil) ""B""",Lycée Français de Gavà (Bon Soleil),Nivell E,Dissabte,Casa,6,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G2,0CB3E47A9F,Col·legi Maristes Sants-Les Corts,Col·legi Maristes Sants-Les Corts,Nivell E,Divendres,Casa,7,[5]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G2,62F23CE582,"Escola Ntra Sra de Lurdes ""A""",Escola Ntra Sra de Lurdes,Nivell E,Dissabte,1,8,"[6, 7]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G5,718E5A1F46,"Escola Bac de Roda (7 d'Aventura) ""A""",Escola Bac de Roda (7 d'Aventura),Nivell E,Divendres,1,1,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G5,C42ACF310B,Institució Montserrat,Institució Montserrat,Nivell E,Divendres,Casa,2,"[1, 2]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G5,8BE81ABE65,"Escola Suïssa de Barcelona ""A""",Escola Suïssa de Barcelona,Nivell E,Divendres,2,3,"[3, 4]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G5,DUMMY-1,Dummy 1,Dummy,Dummy,,,4,[]
