Nom Lliga,Grup,Id,Nom,Entitat,Nivell,Dia partit,Núm. sorteig,Núm. sorteig assignat,Diferències jornades
VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,G1,2C6F634470,Trinitat Unió Esportiva,Trinitat Unió Esportiva,Nivell C,Dissabte,Indiferent,1,[]
VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,G1,D82BD3615D,"AEE Institut Josep Pla ""Negre""",AEE Institut Josep Pla,Nivell A,Divendres,2,2,[]
VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,G1,DUMMY-1,Dummy 1,Dummy,Dummy,,,3,[]
VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,G1,08C9BBADBA,"AEE Institut Menéndez i Pelayo ""B""",AEE Institut Menendez i Pelayo,Nivell A,Dissabte,4,4,[]
VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,G1,DUMMY-2,Dummy 2,Dummy,Dummy,,,5,[]
VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,G1,DUMMY-3,Dummy 3,Dummy,Dummy,,,6,[]
VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,G1,BBB014AAB6,"AEE Institut Menéndez i Pelayo ""C""",AEE Institut Menendez i Pelayo,Nivell D,Dissabte,8,7,[5]
VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,G1,BB86E46E70,"AEE Institut Menéndez y Pelayo ""A""",AEE Institut Menendez i Pelayo,Nivell B,Dissabte,8,8,[]
