Nom Lliga,Grup,Id,Nom,Entitat,Nivell,Dia partit,Núm. sorteig,Núm. sorteig assignat,Diferències jornades
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G2,C3DED3E388,"Escola Suïssa de Barcelona ""A""",Escola Suïssa de Barcelona,Nivell E,Dissabte,2,2,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G2,4C2674B06D,"Club Esportiu Fabra i Coats ""A""",Club Esportiu Fabra i Coats,Nivell C,Dissabte,3,3,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G2,A30C74D46B,Associació Esportiva Babar,Associació Esportiva Babar,Nivell C,Dissabte,,4,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G2,44AEE391B8,"Màgic Sants Futsal ""A""",Màgic Sants Futsal,Nivell E,Divendres,5,5,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G2,FD856AF8C9,Col·legi SAFA Horta,Col·legi SAFA Horta,Nivell E,Dissabte,Fora,6,"[1, 2]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G2,467E4F3679,"Escola Mallorca (AE L'Eixample) ""A""",Escola Mallorca (AE L'Eixample),Nivell E,Dissabte,7,7,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G2,6958528C91,Institució Montserrat,Institució Montserrat,Nivell E,Divendres,Casa,8,"[6, 7]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G3,23DBC20840,Escola Pia Sant Miquel,Escola Pia Sant Miquel,Nivell C,Dissabte,1,1,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G3,3E1F044189,Centre Montserrat-Xavier,Centre Montserrat-Xavier,Nivell E,Divendres,Casa,2,"[1, 2]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G3,56887CF87B,Torrent d'en Melis - Gestió Club,Futbol Club Martinenc,Nivell E,Divendres,Fora,3,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G3,BD11A2C619,"Club Esportiu Laietà (Futbol 5) ""Vermell""",Club Esportiu Laietà (Futbol 5),Nivell E,Divendres,Fora,4,"[6, 7]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G3,48107D4822,"CE La Salle Gracia ""Groc""",CE La Salle Gracia,Nivell C,Divendres,5,5,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G3,DUMMY-5,Dummy 5,Dummy,Dummy,,,6,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G3,F2AE5F1F3D,"Escola Brasil (FPC CET 10) ""A""",Escola Brasil (FPC CET 10),Nivell C,Divendres,Casa,7,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G3,16FECFBABD,"Escola Sagrada Familia Sant Andreu ""A""",Escola Sagrada Familia Sant Andreu,Nivell E,Divendres,8,8,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G4,ADDC5B1807,Àngels Garriga SPOT,Àngels Roig SPOT,Nivell E,Divendres,1,1,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G4,F6911A5947,"Centre d'Estudis Montseny ""A""",Centre d'Estudis Montseny,Nivell D,Divendres,1,2,"[1, 2]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G4,3E09D3EDE5,"FEDAC Sant Andreu CEFIC ""A""",FEDAC Sant Andreu CEFIC,Nivell C,Divendres,3,3,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G4,D99E5AB9B3,Escola El Carmel (Valors IPP),Escola El Carmel (Valors IPP),Nivell E,Divendres,Fora,4,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G4,18190B2CE6,"Club Esportiu Mediterrani ""C""",Club Esportiu Mediterrani,Nivell E,Divendres,Fora,5,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G4,DUMMY-2,Dummy 2,Dummy,Dummy,,,6,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G4,38D70DD616,"AMPA Escola Pere Vila ""E""",AMPA Escola Pere Vila,Nivell E,Divendres,Casa,7,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G4,0E0184541D,"Escola Bogatell (FPC CET 10) ""A""",Escola Bogatell (FPC CET 10),Nivell E,Divendres,Casa,8,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G5,00BBD0EFD8,"Escola Diputació - TEAM ""A""",Escola Diputació - TEAM,Nivell E,Divendres,Casa,1,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G5,A14BAA1899,"Lycée Français de Gavà (Bon Soleil) ""A""",Lycée Français de Gavà (Bon Soleil),Nivell C,Divendres,Fora,2,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G5,133188492F,"AMPA Escola Mestre Enric Gibert i Camins ""A""",AMPA Escola Mestre Enric Gibert i Camins,Nivell E,Divendres,Fora,3,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G5,EFB942665F,"Escola El Carmel (Valors IPP) ""B""",Escola El Carmel (Valors IPP),Nivell E,Divendres,Fora,4,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G5,C35EC0A078,Col·legi Padre Damian Sagrados Corazones,Col·legi Padre Damian Sagrados Corazones,Nivell C,Divendres,Fora,5,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G5,F2F8EFAE37,"AF Sant Antoni Futsal ""A""",AF Sant Antoni Futsal,Nivell E,Divendres,Fora,6,"[1, 2]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G5,8EF57F8CD6,"Club Esportiu Jesús Maria ""A""",Club Esportiu Jesús Maria,Nivell D,Divendres,7,7,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G5,3F64EA6D8A,FS Manyanet Les Corts,Futbol Sala Manyanet Les Corts,Nivell C,Divendres,Casa,8,"[6, 7]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G7,8BE35980DB,"Escola La Farigola del Clot (FPC CET 10) ""A""",Escola La Farigola del Clot (FPC CET 10),Nivell C,Dissabte,1,1,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G7,BEDCFB9402,"Escola Els Llorers (AE L'Eixample) ""A""",Escola Els Llorers (AE L'Eixample),Nivell D,Divendres,2,2,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G7,9E7C327597,"Club Esportiu Fabra i Coats ""C""",Club Esportiu Fabra i Coats,Nivell C,Divendres,3,3,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G7,7CD1E2AA98,CE Vincit-Provençalenc B,CE Vincit-Provençalenc,Nivell C,Divendres,Fora,4,"[6, 7]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G7,DA7B74CB1A,"Escola Thau ""B""",Escola Thau,Nivell C,Divendres,Fora,5,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G7,CAF5DDBE04,"EB Vallcarca Nord (FBC) ""Blau""",EB Vallcarca Nord (FBC),Nivell E,Divendres,,6,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G7,442BAA859F,"The Benjamin Franklin International School ""A""",The Benjamin Franklin International School,Nivell E,Divendres,7,7,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G7,B1C064FEC8,"Dominiques Barcelona ""Verd""",Dominiques Barcelona,Nivell D,Divendres,Casa,8,"[6, 7]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G8,9E93942D54,"Escola Thau ""A""",Escola Thau,Nivell C,Divendres,Casa,1,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G8,2854FB5900,Escola Josep Mº Jujol (Valors IPP),Escola Josep Mº Jujol (Valors IPP),Nivell E,Divendres,Casa,2,"[1, 2]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G8,B1B2972C7C,"Fundació Escola Teresianes Ganduxer ""A""",Fundació Escola Teresianes Ganduxer,Nivell C,Divendres,3,3,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G8,1C8D46949F,"Escolàpies de Llúria (FPC CET 10) ""A""",Escolàpies de Llúria (FPC CET 10),Nivell E,Divendres,Fora,4,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G8,C7104F7069,"Club Esportiu Mediterrani ""B""",Club Esportiu Mediterrani,Nivell D,Divendres,Fora,5,[]
