Nom Lliga,Grup,Nom,Entitat,Nivell,Dia partit,Núm. sorteig,Núm. sorteig assignat,Diferències jornades
VOLEIBOL JUNIOR FEMENÍ 1ª FASE CEEB,G1,"Dominiques Barcelona ""A""",Dominiques Barcelona,Nivell E,Dissabte,1,1,[]
VOLEIBOL JUNIOR FEMENÍ 1ª FASE CEEB,G1,Dummy 1,Dummy,Dummy,,,2,[]
VOLEIBOL JUNIOR FEMENÍ 1ª FASE CEEB,G1,"CEBLL (American School of Barcelona) ""A""",CEBLL (American School of Barcelona),Nivell A,Dissabte,Fora,3,[]
VOLEIBOL JUNIOR FEMENÍ 1ª FASE CEEB,G1,Dummy 2,Dummy,Dummy,,,4,[]
VOLEIBOL JUNIOR FEMENÍ 1ª FASE CEEB,G1,Dummy 3,Dummy,Dummy,,,5,[]
VOLEIBOL JUNIOR FEMENÍ 1ª FASE CEEB,G1,"Escola Súnion ""A""",Escola Súnion,Nivell A,Dissabte,6,6,[]
VOLEIBOL JUNIOR FEMENÍ 1ª FASE CEEB,G1,Vikings Volei Prat,Vikings Volei,Nivell C,Dissabte,Casa,7,[]
VOLEIBOL JUNIOR FEMENÍ 1ª FASE CEEB,G1,"AEE Institut Jaume Balmes ""B""",AEE Institut Jaume Balmes,Nivell C,Divendres,8,8,[]
