Nom Lliga,Grup,Nom,Entitat,Nivell,Dia partit,Núm. sorteig,Núm. sorteig assignat,Diferències jornades
FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,G1,"OAK House British School ""A""",OAK House British School,Nivell D,Divendres,1,1,[]
FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,G1,Dummy 1,Dummy,Dummy,,,2,[]
FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,G1,"AI Estel Vallseca ""A""",AI Estel Vallseca,Nivell E,Divendres,3,3,[]
FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,G1,Dummy 2,Dummy,Dummy,,,4,[]
FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,G1,Galí Bellesguard (AE L'Eixample),Galí Bellesguard (AE L'Eixample),Nivell C,Divendres,5,5,[]
FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,G1,Dummy 3,Dummy,Dummy,,,6,[]
FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,G1,"ACE Sansur ""A""",ACE Sansur,Nivell C,Dissabte,Casa,7,[]
FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,G1,Dummy 4,Dummy,Dummy,,,8,[]
